IsActive,1,2,3,4,5,6,7,8
0,Electronics,Print, Copy, Scan & Fax,Scanner Accessories,,,
1,Electronics,Print, Copy, Scan & Fax,Scanners,,,
1,Electronics,Radar Detectors,,,,,,
1,Electronics,Sat Nav & GPS Accessories,,,,,,
1,Electronics,Sat Nav & GPS Accessories,Sat Nav & GPS Cases,,,,,
1,Electronics,Sat Nav & GPS Accessories,Sat Nav & GPS Mounts,,,,,
1,Electronics,Sat Navs & GPS Navigation Systems,,,,,,
1,Electronics,Speed Radars,,,,,,
1,Electronics,Toll Collection Devices,,,,,,
1,Electronics,Video,,,,,,
1,Electronics,Video,Computer Monitors,,,,,
1,Electronics,Video,Projectors,,,,,
1,Electronics,Video,Projectors,Multimedia Projectors,,,,
1,Electronics,Video,Projectors,Overhead Projectors,,,,
1,Electronics,Video,Projectors,Slide Projectors,,,,
1,Electronics,Video,Satellite & Cable TV,,,,,
1,Electronics,Video,Satellite & Cable TV,Cable TV Receivers,,,,
1,Electronics,Video,Satellite & Cable TV,Satellite Receivers,,,,
1,Electronics,Video,Televisions,,,,,
1,Electronics,Video,Video Accessories,,,,,
1,Electronics,Video,Video Accessories,3D Glasses,,,,
1,Electronics,Video,Video Accessories,Computer Monitor Accessories,,,,
1,Electronics,Video,Video Accessories,Computer Monitor Accessories,Colour Calibrators,,,
1,Electronics,Video,Video Accessories,Projector Accessories,,,,
1,Electronics,Video,Video Accessories,Projector Accessories,Projection & Tripod Skirts,,,
1,Electronics,Video,Video Accessories,Projector Accessories,Projection Screen Stands,,,
1,Electronics,Video,Video Accessories,Projector Accessories,Projection Screens,,,
1,Electronics,Video,Video Accessories,Projector Accessories,Projector Mounts,,,
1,Electronics,Video,Video Accessories,Projector Accessories,Projector Replacement Lamps,,,
1,Electronics,Video,Video Accessories,Rewinders,,,,
1,Electronics,Video,Video Accessories,Television Parts &  Accessories,,,,
1,Electronics,Video,Video Accessories,Television Parts &  Accessories,TV & Monitor Mounts,,,
1,Electronics,Video,Video Accessories,Television Parts &  Accessories,TV Replacement Speakers,,,
1,Electronics,Video,Video Accessories,Television Parts &  Accessories,Television Replacement Lamps,,,
1,Electronics,Video,Video Accessories,Television Parts &  Accessories,Television Set-Top Boxes,,,
1,Electronics,Video,Video Editing Hardware & Production Equipment,,,,,
1,Electronics,Video,Video Multiplexers,,,,,
1,Electronics,Video,Video Players & Recorders,,,,,
1,Electronics,Video,Video Players & Recorders,DVD & Blu-ray Players,,,,
1,Electronics,Video,Video Players & Recorders,DVD Recorders,,,,
1,Electronics,Video,Video Players & Recorders,Digital Video Recorders,,,,
1,Electronics,Video,Video Players & Recorders,Media Streaming Devices,,,,
1,Electronics,Video,Video Players & Recorders,VCRs,,,,
1,Electronics,Video,Video Servers,,,,,
1,Electronics,Video,Video Transmitters,,,,,
0,Electronics,Video Game Console Accessories,,,,,,
0,Electronics,Video Game Console Accessories,Home Game Console Accessories,,,,,
0,Electronics,Video Game Console Accessories,Portable Game Console Accessories,,,,,
0,Electronics,Video Game Consoles,,,,,,
0,Food, Beverages & Tobacco,,,,,,
0,Food, Beverages & Tobacco,Beverages,,,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Beer,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Bitters,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Cider,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Cocktail Mixes,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Flavoured Alcoholic Beverages,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Absinthe,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Brandy,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Gin,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Liqueurs,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Rum,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Shochu & Soju,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Tequila,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Vodka,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Liquor & Spirits,Whisky,,
0,Food, Beverages & Tobacco,Beverages,Alcoholic Beverages,Wine,,,
0,Food, Beverages & Tobacco,Beverages,Buttermilk,,,,
0,Food, Beverages & Tobacco,Beverages,Coffee,,,,
0,Food, Beverages & Tobacco,Beverages,Eggnog,,,,
0,Food, Beverages & Tobacco,Beverages,Fizzy Drinks,,,,
0,Food, Beverages & Tobacco,Beverages,Fruit-Flavoured Drinks,,,,
0,Food, Beverages & Tobacco,Beverages,Hot Chocolate,,,,
0,Food, Beverages & Tobacco,Beverages,Juice,,,,
0,Food, Beverages & Tobacco,Beverages,Milk,,,,
0,Food, Beverages & Tobacco,Beverages,Non-Dairy Milk,,,,
0,Food, Beverages & Tobacco,Beverages,Powdered Beverage Mixes,,,,
0,Food, Beverages & Tobacco,Beverages,Sports & Energy Drinks,,,,
0,Food, Beverages & Tobacco,Beverages,Tea & Infusions,,,,
0,Food, Beverages & Tobacco,Beverages,Vinegar Drinks,,,,
0,Food, Beverages & Tobacco,Beverages,Water,,,,
0,Food, Beverages & Tobacco,Food Items,,,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Breadsticks,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Cereal & Granola Bars,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Cheese Puffs,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Chips,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Crackers,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Croutons,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Fruit Snacks,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Fruit and Nut Snacks,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Jerky,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Popcorn,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Pork Scratchings,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Pretzels,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Pudding & Gelatine Snacks,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Puffed Rice Cakes,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Salad Toppings,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Sesame Sticks,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Snack Cakes,,,
0,Food, Beverages & Tobacco,Food Items,Appetisers & Snacks,Sticky Rice Cakes,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,American Muffins,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Bagels,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Biscuits,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Bread & Buns,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Cakes & Dessert Bars,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Coffee Cakes,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Cupcakes,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Dessert Platters,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Donuts,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Fudge,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Ice Cream Cones,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Pastries & Scones,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Pies & Tarts,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Taco Shells,,,
0,Food, Beverages & Tobacco,Food Items,Bakery,Tortillas & Wraps,,,
0,Food, Beverages & Tobacco,Food Items,Candied & Chocolate-Covered Fruit,,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Cocktail Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Curry Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Dessert Toppings,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Dessert Toppings,Fruit Toppings,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Dessert Toppings,Ice Cream Syrup,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Fish Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Gravy,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Honey,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Horseradish Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Hot Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Ketchup,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Marinades & Barbeque Sauces,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Mayonnaise,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Mustard,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Olives & Capers,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Pasta Sauces,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Pickled Fruits & Vegetables,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Pizza Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Relish & Chutney,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Salad Dressings,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Satay Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Soy Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Sweet and Sour Sauces,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Syrup,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Tahini,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Tartar Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,White & Cream Sauces,,,
0,Food, Beverages & Tobacco,Food Items,Condiments & Sauces,Worcestershire Sauce,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Chips,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Chocolate,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Flavours & Extracts,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Mixes,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Powder,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Baking Soda,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Batter & Coating Mixes,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Bean Pastes & Sauces,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Bread Crumbs,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Canned & Powdered Milk,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Cooking Oils,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Cooking Starch,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Cooking Wine,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Corn Syrup,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Dough,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Dough,Biscuit & Brownie Dough,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Dough,Bread & Pastry Dough,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Dough,Pie Crusts,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Edible Baking Decoration Kits,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Edible Baking Decorations,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Floss Sugar,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Flour,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Food Colouring,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Frosting & Icing,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Lemon & Lime Juice,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Marshmallows,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Meal,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Pie & Pastry Fillings,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Shortening & Lard,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Starter Cultures,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Sugar & Sweeteners,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Tapioca Pearls,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Tomato Paste,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Treacle,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Unflavored Gelatine,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Vinegar,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Waffle & Pancake Mixes,,,
0,Food, Beverages & Tobacco,Food Items,Cooking & Baking Ingredients,Yeast,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Butter & Margarine,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Cheese,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Coffee Creamer,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Cottage Cheese,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Cream,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Sour Cream,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Whipped Cream,,,
0,Food, Beverages & Tobacco,Food Items,Dairy Products,Yoghurt,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Apple Butter,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Cheese Dips & Spreads,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Cream Cheese,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Guacamole,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Houmous,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Jams & Preserves,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Nut Butters,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Salsa,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Tapenade,,,
0,Food, Beverages & Tobacco,Food Items,Dips & Spreads,Vegetable Dip,,,
0,Food, Beverages & Tobacco,Food Items,Food Gift Baskets,,,,
0,Food, Beverages & Tobacco,Food Items,Frozen Desserts & Novelties,,,,
0,Food, Beverages & Tobacco,Food Items,Frozen Desserts & Novelties,Ice Cream & Frozen Yoghurt,,,
0,Food, Beverages & Tobacco,Food Items,Frozen Desserts & Novelties,Ice Cream Novelties,,,
0,Food, Beverages & Tobacco,Food Items,Frozen Desserts & Novelties,Ice Pops,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Canned & Jarred Vegetables,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Dried Beans,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Dried Fruit,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Dried Vegetables,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Fresh & Frozen Fruit,,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Fresh & Frozen Fruit,Apples,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Fresh & Frozen Fruit,Atemoyas,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Fresh & Frozen Fruit,Avocados,,
0,Food, Beverages & Tobacco,Food Items,Fruit & Vegetables,Fresh & Frozen Fruit,Babacos,,
